Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
Popin Cooking Toilet đứng,Sản phẩm thường,Bánh kẹo,4977629244114,4977629244114,Có,80000,90000,90000,125000,90000,95000,Hộp(96),80000,0,80000,0,80000,0,80000,0,80000,0
Popin Cooking Toilet bệt,Sản phẩm thường,Bánh kẹo,4977629245005,4977629245005,Có,80000,87000,85000,125000,87000,90000,Hộp(96),80000,0,80000,0,80000,0,80000,0,80000,0
Chocola Hello kitty CATS,Sản phẩm thường,Bánh kẹo,4977629619929,4977629619929,Có,185000,150000,150000,150000,150000,150000,hộp,185000,0,185000,0,185000,0,185000,0,185000,0
9011-Kẹo Lotte vị nho,Sản phẩm thường,Bánh kẹo,49779011,49779011,Có,12000,14000,14000,25000,14000,16000,Thanh(20*20),12000,0,12000,0,12000,0,12000,0,12000,0
Kẹo viên Decotte việt quất,Sản phẩm thường,Bánh kẹo,49779240,49779240,Có,28000,33000,33000,50000,33000,37000,hộp (10*8),28000,0,28000,0,28000,0,28000,0,28000,0
4452-Bánh gạo cuộn rong biển SEIKA vị Wasabi,Sản phẩm thường,Bánh kẹo,4978041024452,4978041024452,Có,67000,77000,72000,100000,77000,82000,Gói(10),67000,0,67000,0,67000,0,67000,0,67000,0
7224-Bánh gạo mè Maru 128g,Sản phẩm thường,Bánh kẹo,4978041027224,4978041027224,Có,56000,65000,62000,90000,65000,67000,Gói(12),56000,0,56000,0,56000,0,56000,0,56000,0
1332-Kem que trái cây Poockin' Ftuits 10 que,Sản phẩm thường,Bánh kẹo,4978245331332,4978245331332,Có,28000,38000,38000,50000,38000,40000,Gói(12),28000,0,28000,0,28000,0,28000,0,28000,0
2752-Singum Meigum hương chanh 3 viên,Sản phẩm thường,Bánh kẹo,49782752,49782752,Có,6200,8000,7500,10000,8000,8500,Gói(20),6200,0,6200,0,6200,0,6200,0,6200,0
3508-Bánh Marukin vị cà phê TBD (đỏ),Sản phẩm thường,Bánh kẹo,4978323043508,4978323043508,Có,85000,92000,90000,120000,92000,95000,Gói(9),85000,9,85000,0,85000,0,85000,0,85000,0
3522-Bánh bông lan Chocolate Baumkuchen đắng TBD,Sản phẩm thường,Bánh kẹo,4978323043522,4978323043522,Có,85000,95000,95000,120000,95000,97000,Gói(9),85000,6,85000,4,85000,7,85000,0,85000,0
3539-Bánh Marukin vị phô mai TBD,Sản phẩm thường,Bánh kẹo,4978323043539,4978323043539,Có,85000,92000,90000,120000,92000,95000,Gói(9),85000,4,85000,0,85000,1,85000,0,85000,0
1156-Bánh bông lan Marukin xanh TBD (truyền thống),Sản phẩm thường,Bánh kẹo,4978323701156,4978323701156,Có,85000,92000,90000,120000,92000,95000,Gói(9),85000,1,85000,0,85000,3,85000,0,85000,0
0054-Bánh bông lan cuộn Marukin TBD,Sản phẩm thường,Bánh kẹo,4978323900054,4978323900054,Có,85000,92000,90000,120000,92000,95000,Cái(9),85000,13,85000,0,85000,7,85000,0,85000,0
2300-Bánh bông lan Cheese Cake TBD,Sản phẩm thường,Bánh kẹo,4978498002300,4978498002300,Có,87000,92000,90000,135000,92000,95000,Gói(8),87000,0,87000,0,87000,0,87000,0,87000,0
3017-Bánh bông lan con thuyền Kasurowara TBD,Sản phẩm thường,Bánh kẹo,4978498003017,4978498003017,Có,87000,92000,90000,120000,92000,95000,Gói(8),87000,0,87000,0,87000,2,87000,0,87000,0
6346-Bánh Castella vị chuối Maruto TBD,Sản phẩm thường,Bánh kẹo,4978498006346,4978498006346,Có,87000,92000,90000,135000,92000,95000,Gói(8),87000,0,87000,4,87000,0,87000,0,87000,0
Bánh bông lan chuối,Sản phẩm thường,Bánh kẹo,4978498012163,4978498012163,Có,75000,80000,80000,80000,80000,80000,gói,75000,0,75000,0,75000,0,75000,0,75000,0
0514-Bánh Baumkuchen Mini,Sản phẩm thường,Bánh kẹo,4978522030514,4978522030514,Có,90000,98000,95000,120000,98000,100000,Gói(9),90000,4,90000,0,90000,0,90000,0,90000,0
1502-Bánh quy Mary Chocolate Selection of Fine Sweets 25 gói,Sản phẩm thường,Bánh kẹo,4979103011502,4979103011502,Có,250000,270000,270000,380000,270000,280000,Hộp,250000,0,250000,0,250000,0,250000,0,250000,0
1601-Bánh quy Mary Chocolate Selection of Fine Sweets 12 gói,Sản phẩm thường,Bánh kẹo,4979103011601,4979103011601,Có,145000,165000,165000,230000,165000,175000,Hộp,145000,0,145000,0,145000,0,145000,0,145000,0
2639-Bánh Mary Chocolate Selection of Fine Sweets 268g,Sản phẩm thường,Bánh kẹo,4979103012639,4979103012639,Có,800000,905000,905000,950000,905000,920000,Hộp,800000,0,800000,0,800000,0,800000,0,800000,0
7177-Bánh Mary Chocolate Selection of Fine Sweets 22 gói,Sản phẩm thường,Bánh kẹo,4979103017177,4979103017177,Có,380000,395000,395000,450000,395000,395000,Hộp,380000,0,380000,0,380000,0,380000,0,380000,0
2012-Chocolates Plain Graciuos Flower Crystal,Sản phẩm thường,Bánh kẹo,4979103312012,4979103312012,Có,125000,135000,135000,150000,135000,140000,Hộp,125000,0,125000,0,125000,0,125000,0,125000,0
2043-Chocolate Racious Mabile ,Sản phẩm thường,Bánh kẹo,4979103312043,4979103312043,Có,147000,160000,160000,150000,160000,165000,Hộp,147000,0,147000,0,147000,0,147000,0,147000,0
3712-Bánh Mochi trà xanh 18M,Sản phẩm thường,Bánh kẹo,4980655043712,4980655043712,Có,130000,150000,150000,230000,150000,155000,Hộp(21),130000,0,130000,0,130000,0,130000,0,130000,0
2937-Bánh Mochi Dâu,Sản phẩm thường,Bánh kẹo,4980655045013,4980655045013,Có,130000,150000,150000,230000,150000,155000,Hộp,130000,0,130000,0,130000,0,130000,0,130000,0
0311-Bánh Mochi Chuối 18M,Sản phẩm thường,Bánh kẹo,4980655080311,4980655080311,Có,130000,150000,150000,230000,150000,155000,Hộp(21),130000,0,130000,0,130000,0,130000,0,130000,0
0441-Bánh mochi chuối 30M,Sản phẩm thường,Bánh kẹo,4980655080441,4980655080441,Có,258000,275000,275000,350000,275000,275000,Hộp,258000,0,258000,0,258000,0,258000,0,258000,0
Bánh mochi trà xanh,Sản phẩm thường,Bánh kẹo,4980655080564,4980655080564,Có,175000,150000,150000,230000,150000,155000,Hộp,175000,0,175000,0,175000,0,175000,0,175000,0
Bánh mochi Tochiotome vị dâu,Sản phẩm thường,Bánh kẹo,4980655081097,4980655081097,Có,142340,160000,160000,220000,160000,165000,hộp,142340,0,142340,0,142340,0,142340,0,142340,0
2410-Bánh Mochi Cô Gái ,Sản phẩm thường,Bánh kẹo,4980655952410,4980655952410,Có,350000,370000,370000,400000,370000,370000,Hộp,350000,0,350000,0,350000,0,350000,0,350000,0
Kẹo Donna Vị Dưa Lưới 18 viên,Sản phẩm thường,Bánh kẹo,4984620000106,4984620000106,Có,30000,34000,33000,10000,34000,34000,Hộp(12*10),30000,0,30000,1,30000,0,30000,0,30000,0
0632-Kẹo dưa lưới Sapporo 80g,Sản phẩm thường,Bánh kẹo,4984620000632,4984620000632,Có,62000,70000,67000,30000,70000,72000,Gói(20),62000,63,62000,2,62000,6,62000,0,62000,0
9321-Bánh mochi thập cẩm,Sản phẩm thường,Bánh kẹo,4985089069321,4985089069321,Có,164934,180000,180000,250000,180000,185000,hộp,164934,0,164934,0,164934,0,164934,0,164934,0
3875-Bánh quy Unagi Pie 12 gói,Sản phẩm thường,Bánh kẹo,4986160703875,4986160703875,Có,245000,265000,265000,350000,265000,275000,Hộp,245000,0,245000,0,245000,0,245000,0,245000,0
0318- Bánh quy ANNA ,Sản phẩm thường,Bánh kẹo,4986859140318,4986859140318,Có,185000,205000,200000,300000,205000,205000,Hộp ( 8),185000,0,185000,0,185000,0,185000,0,185000,0
Bánh Sweets Cookie Selection,Sản phẩm thường,Bánh kẹo,4986859147645,4986859147645,Có,260000,260000,260000,150000,260000,260000,hộp,260000,0,260000,0,260000,0,260000,0,260000,0
Bánh Sweets Cookie Selection 9 vị,Sản phẩm thường,Bánh kẹo,4986859148178,4986859148178,Có,260000,280000,280000,400000,280000,290000,Hộp,260000,0,260000,0,260000,0,260000,0,260000,0
Bánh Calorie vị lá phong,Sản phẩm thường,Bánh kẹo,4987035032618,4987035032618,Có,24000,30000,30000,40000,30000,30000,hộp,24000,0,24000,0,24000,0,24000,0,24000,0
Bánh Calorie Mate,Sản phẩm thường,Bánh kẹo,4987035090014,4987035090014,Có,48000,55000,55000,70000,55000,55000,hộp,48000,0,48000,0,48000,0,48000,0,48000,0
Bánh Calorie Chocola,Sản phẩm thường,Bánh kẹo,4987035092513,4987035092513,Có,24000,30000,30000,40000,30000,30000,hộp,24000,0,24000,0,24000,0,24000,0,24000,0
Bánh Calorie phô mai,Sản phẩm thường,Bánh kẹo,4987035092711,4987035092711,Có,24000,30000,30000,40000,30000,30000,hộp,24000,0,24000,0,24000,0,24000,0,24000,0
0255- Kẹo bổ sung Vitamin A + D vị chuối Kawai 300 viên,Sản phẩm thường,Bánh kẹo,4987049210255,4987049210255,Có,480000,510000,500000,580000,510000,520000,Hộp,480000,3,480000,1,480000,2,480000,0,480000,0
4361-Kẹo ngậm chống ho Doremon xanh ,Sản phẩm thường,Bánh kẹo,4987206394361,4987206394361,Có,125000,130000,130000,170000,130000,135000,Hộp,125000,0,125000,0,125000,0,125000,0,125000,0
4378-Kẹo ngậm ho Doremon  hồng,Sản phẩm thường,Bánh kẹo,4987206394378,4987206394378,Có,125000,130000,130000,170000,130000,135000,Hộp (8x10),125000,0,125000,0,125000,0,125000,0,125000,0
8607-Kẹo ngậm ho thảo dược xanh,Sản phẩm thường,Bánh kẹo,4987240618607,4987240618607,Có,50000,58000,55000,70000,58000,55000,gói (6x8),50000,0,50000,3,50000,1,50000,0,50000,0
Kẹo ngậm ho thảo dược,Sản phẩm thường,Bánh kẹo,4987240618706,4987240618706,Có,44000,50000,50000,70000,50000,52000,gói,44000,0,44000,6,44000,0,44000,0,44000,0
8720-Kẹo ngậm ho thảo dược vàng,Sản phẩm thường,Bánh kẹo,4987240618720,4987240618720,Có,50000,58000,55000,70000,58000,55000,gói(6x8),50000,0,50000,0,50000,0,50000,0,50000,0
1118-Kẹo ngậm ho thảo dược bạc hà,Sản phẩm thường,Bánh kẹo,4987240631118,4987240631118,Có,65000,72000,72000,100000,72000,80000,gói,65000,0,65000,0,65000,0,65000,0,65000,0
1217-Kẹo ngậm ho thảo dược đào,Sản phẩm thường,Bánh kẹo,4987240631217,4987240631217,Có,75000,80000,80000,100000,80000,80000,Gói,75000,0,75000,0,75000,0,75000,0,75000,0
1415- Kẹo ngậm ho thảo dược ,Sản phẩm thường,Bánh kẹo,4987240631415,4987240631415,Có,75000,83000,80000,100000,83000,85000,Gói,75000,0,75000,0,75000,0,75000,0,75000,0
Kẹo ngậm chống sâu răng táo,Sản phẩm thường,Bánh kẹo,4987493011040,4987493011040,Có,95000,105000,105000,130000,105000,105000,gói,95000,0,95000,0,95000,0,95000,0,95000,0
Bánh Mochi Saikashou,Sản phẩm thường,Bánh kẹo,4994202000950,4994202000950,Có,240000,260000,260000,350000,260000,270000,Hộp ( 20),240000,0,240000,0,240000,0,240000,0,240000,0
0010-Bánh Mochi Ngũ Sắc,Sản phẩm thường,Bánh kẹo,514885150010,514885150010,Có,350000,370000,370000,450000,370000,370000,Hộp,350000,0,350000,0,350000,0,350000,0,350000,0
7319-Chocolate Hamlet,Sản phẩm thường,Bánh kẹo,5400265027319,5400265027319,Có,150000,165000,165000,200000,165000,165000,Hộp,150000,0,150000,0,150000,0,150000,0,150000,0
7677-Hộp Belgian Chocolate 800g,Sản phẩm thường,Bánh kẹo,5400265037677,5400265037677,Có,670000,700000,700000,870000,700000,710000,Hộp,670000,0,670000,0,670000,0,670000,0,670000,0
"Kẹo dẻo Meiji Sale (T6,7)",Sản phẩm thường,Bánh kẹo,654321,654321,Có,0,,,10000,,15000,Gói,0,0,0,0,0,0,0,0,0,0
Kẹo dẻo Meiji nhiều vị (T8),Sản phẩm thường,Bánh kẹo,654322,654322,Có,0,280000,280000,5000,280000,285000,Gói,0,904,0,0,0,0,0,0,0,0
5196-Kẹo thanh Fujiya 7 vị - 25 cây,Sản phẩm thường,Bánh kẹo,80000049755196,80000049755196,Có,175000,185000,185000,230000,185000,190000,hộp(12),175000,0,175000,0,175000,0,175000,0,175000,0
Chocolate Milk Lindor 600g,Sản phẩm thường,Bánh kẹo,8003340096261,8003340096261,Có,380000,430000,430000,120000,430000,435000,Hộp(22),380000,0,380000,0,380000,0,380000,0,380000,0
0428-Chocolate Gudrun 520g,Sản phẩm thường,Bánh kẹo,806130000428,806130000428,Có,430000,480000,480000,300000,480000,485000,Hộp(16),430000,0,430000,0,430000,0,430000,0,430000,0
4195-Kẹo ngâm the bạc hà Stevia ,Sản phẩm thường,Bánh kẹo,859139004195,859139004195,Có,28000,33000,33000,50000,33000,35000,Hộp,28000,0,28000,0,28000,0,28000,0,28000,0
0025-Me Thái Hộp 180g,Sản phẩm thường,Bánh kẹo,8859026100322,8859026100322,Có,90000,105000,100000,150000,105000,110000,Hộp(24),90000,0,90000,0,90000,0,90000,0,90000,0
