Tên sản phẩm*,Hình thức quản lý sản phẩm,Mã loại sản phẩm,Mã SKU,Barcode,Áp dụng thuế,PL_Giá nhập,PL_Giá bán buôn,PL_Giá sỉ Đặc Biệt,PL_Giá bán lẻ,PL_Giá sỉ 1,PL_Giá sỉ 2,Đơn vị,LC_CN1_Giá vốn khởi tạo*,LC_CN1_Tồn kho ban đầu*,LC_CN2_Giá vốn khởi tạo*,LC_CN2_Tồn kho ban đầu*,LC_CN3_Giá vốn khởi tạo*,LC_CN3_Tồn kho ban đầu*,LC_CN4_Giá vốn khởi tạo*,LC_CN4_Tồn kho ban đầu*,LC_CN5_Giá vốn khởi tạo*,LC_CN5_Tồn kho ban đầu*
Cá thu đao hấp dầu 65g,Sản phẩm thường,Ăn Uống,4972195035128,4972195035128,Có,35000,40000,38000,50000,40000,42000,hộp (30),35000,0,35000,1,35000,9,35000,0,35000,0
Cá nục nướng muối 100g,Sản phẩm thường,Ăn Uống,4972195035135,4972195035135,Có,35000,38000,38000,50000,38000,40000,Hộp (30),35000,0,35000,0,35000,0,35000,0,35000,0
5296-Cá Sanma 60g,Sản phẩm thường,Ăn Uống,4972195035296,4972195035296,Có,35000,40000,38000,55000,40000,42000,Hộp(30),35000,7,35000,14,35000,27,35000,0,35000,0
Mì somen Helloktty trái cây rau củ 300g,Sản phẩm thường,Ăn Uống,4972328200102,4972328200102,Có,80000,87000,85000,120000,87000,90000,Gói( 20),80000,14,80000,12,80000,11,80000,0,80000,0
Mì Somen Kitty rau củ,Sản phẩm thường,Ăn Uống,4972328227017,4972328227017,Có,80000,85000,85000,110000,85000,90000,Gói (20),80000,0,80000,0,80000,0,80000,0,80000,0
Mì somen Helloktty trái cây ,Sản phẩm thường,Ăn Uống,4972328227024,4972328227024,Có,80000,85000,85000,110000,85000,90000,Gói ( 20),80000,0,80000,0,80000,0,80000,0,80000,0
Mì soba xanh hellokity,Sản phẩm thường,Ăn Uống,4972328236026,4972328236026,Có,50000,55000,55000,90000,55000,60000,Gói (20),50000,0,50000,0,50000,0,50000,0,50000,0
Mì udon hồng hellokity,Sản phẩm thường,Ăn Uống,4972328436020,4972328436020,Có,50000,55000,55000,50000,55000,60000,Gói (20),50000,0,50000,0,50000,0,50000,0,50000,0
Mì soba gạo lức ,Sản phẩm thường,Ăn Uống,4972328632026,4972328632026,Có,50000,55000,55000,35000,55000,60000,Gói (20),50000,0,50000,0,50000,0,50000,0,50000,0
Bột năng Katakuriko 190g,Sản phẩm thường,Ăn Uống,4972560301957,4972560301957,Có,60000,65000,65000,90000,65000,70000,Gói,60000,0,60000,0,60000,0,60000,0,60000,0
Đậu phộng nhiều loại + đồ nhậu,Sản phẩm thường,Ăn Uống,4972642040637,4972642040637,Có,95000,110000,110000,150000,110000,110000,gói,95000,0,95000,0,95000,0,95000,0,95000,0
304 Mì Ramen ăn liền vị nước tương,Sản phẩm thường,Ăn Uống,4973288512304,4973288512304,Có,74360,80000,80000,100000,80000,84000,Gói,74360,0,74360,0,74360,0,74360,0,74360,0
409 Mì Ramen ăn liền vị miso 84g x 5 gói,Sản phẩm thường,Ăn Uống,4973288523409,4973288523409,Có,75240,85000,85000,110000,85000,90000,bịch,75240,0,75240,0,75240,0,75240,0,75240,0
504 Mì Ramen ăn liền vị muối,Sản phẩm thường,Ăn Uống,4973288534504,4973288534504,Có,74360,85000,85000,100000,85000,87000,bịch,74360,0,74360,0,74360,0,74360,0,74360,0
609 Mì xào Yakisoba ăn liền 82gx5gói,Sản phẩm thường,Ăn Uống,4973288545609,4973288545609,Có,74360,85000,85000,100000,85000,82000,Gói,74360,0,74360,0,74360,0,74360,0,74360,0
Mì Ramen Nihon 160g,Sản phẩm thường,Ăn Uống,4973355040273,4973355040273,Có,28000,35000,35000,45000,35000,35000,Gói,28000,0,28000,0,28000,0,28000,0,28000,0
6379-Giấm uống giảm cân đẹp da  vị chanh 270ml,Sản phẩm thường,Ăn Uống,4973418146379,4973418146379,Có,188100,200000,195000,30000,200000,205000,Chai,188100,0,188100,0,188100,0,188100,0,188100,0
3135-Giấm gạo hữu cơ Nhật Bản 360ml,Sản phẩm thường,Ăn Uống,4973418283135,4973418283135,Có,99000,113000,110000,150000,113000,115000,Chai,99000,33,99000,15,99000,3,99000,0,99000,0
3131-Giấm uống giảm cân đẹp da vị việt quất 270ml,Sản phẩm thường,Ăn Uống,4973418603131,4973418603131,Có,242550,260000,255000,320000,260000,265000,Chai,242550,10,242550,16,242550,1,242550,0,242550,0
Bánh nếp Mochi Nhật 1kg,Sản phẩm thường,Ăn Uống,4973505631733,4973505631733,Có,270000,140000,140000,360000,140000,140000,Gói(10),270000,0,270000,0,270000,0,270000,0,270000,0
4811-Gia vị nấm Shiitake,Sản phẩm thường,Ăn Uống,4973849864811,4973849864811,Có,152000,160000,160000,220000,160000,165000,Gói,152000,0,152000,0,152000,0,152000,0,152000,0
Cao xương trắng 500g,Sản phẩm thường,Ăn Uống,4973918157356,4973918157356,Có,165000,190000,190000,250000,190000,190000,hộp (12),165000,0,165000,0,165000,0,165000,0,165000,0
Mì lạnh,Sản phẩm thường,Ăn Uống,4975007911146,4975007911146,Có,28000,30000,30000,40000,30000,30000,gói,28000,0,28000,0,28000,0,28000,0,28000,0
Chocola trà xanh,Sản phẩm thường,Ăn Uống,4975162908210,4975162908210,Có,45000,55000,55000,60000,55000,55000,Hộp,45000,0,45000,0,45000,0,45000,0,45000,0
Nước sốt Tonkatsu 300ml,Sản phẩm thường,Ăn Uống,49753257,49753257,Có,66000,72000,70000,100000,72000,75000,Chai(30),66000,30,66000,8,66000,26,66000,0,66000,0
084 HĐ - Bột đậu nành Kinako 175g,Sản phẩm thường,Ăn Uống,4975825998084,4975825998084,Có,56430,60000,60000,65000,60000,60000,cái,56430,0,56430,0,56430,0,56430,0,56430,0
7820-Trà xanh Donki 50 gói,Sản phẩm thường,Ăn Uống,4977578407820,4977578407820,Có,120000,135000,130000,200000,135000,140000,Hộp(8),120000,0,120000,0,120000,0,120000,0,120000,0
Chocola Hello Kitty,Sản phẩm thường,Ăn Uống,4977629619394,4977629619394,Có,103000,120000,120000,150000,120000,120000,hộp,103000,0,103000,0,103000,0,103000,0,103000,0
8667-Mứt Mận Muraoka Foods 110g,Sản phẩm thường,Ăn Uống,4977815008667,4977815008667,Có,55000,65000,60000,65000,65000,70000,Gói(10),55000,0,55000,0,55000,0,55000,0,55000,0
Chả Mực Marutama,Sản phẩm thường,Ăn Uống,4977950614396,4977950614396,Có,23000,25000,25000,15000,25000,32000,gói (9*10),23000,0,23000,0,23000,0,23000,0,23000,0
Chả bạch tuột Takakuwa,Sản phẩm thường,Ăn Uống,4977950615614,4977950615614,Có,23000,25000,25000,15000,25000,27000,gói (9*10),23000,0,23000,0,23000,0,23000,0,23000,0
Chả bạch tuộc viên ,Sản phẩm thường,Ăn Uống,4977950619971,4977950619971,Có,23000,25000,25000,15000,25000,30000,Gói (10x9),23000,0,23000,0,23000,0,23000,0,23000,0
2733-Sen bẹ mè đen 8 vị ,Sản phẩm thường,Ăn Uống,4978041002733,4978041002733,Có,50000,57000,57000,75000,57000,62000,Gói ( 10),50000,0,50000,0,50000,0,50000,0,50000,0
1146-Rong biển nấu canh 20g Wakame,Sản phẩm thường,Ăn Uống,4978150001146,4978150001146,Có,55000,60000,60000,80000,60000,63000,Gói,55000,0,55000,0,55000,0,55000,0,55000,0
1504-Tảo bẹ nấu nước dùng Maruya 100g,Sản phẩm thường,Ăn Uống,4978150001504,4978150001504,Có,95000,105000,100000,150000,105000,110000,Gói(20),95000,0,95000,0,95000,0,95000,0,95000,0
Tảo bẹ nấu canh 100g,Sản phẩm thường,Ăn Uống,4978150001702,4978150001702,Có,95000,105000,105000,130000,105000,110000,Gói,95000,0,95000,0,95000,0,95000,0,95000,0
2150-Rong biển nấu canh 35.6g Maruya,Sản phẩm thường,Ăn Uống,4978150002150,4978150002150,Có,55000,55000,55000,80000,55000,57000,Gói(20),55000,0,55000,0,55000,0,55000,0,55000,0
2798-Cá Shime Saba,Sản phẩm thường,Ăn Uống,4978230232798,4978230232798,Có,120000,140000,140000,180000,140000,140000,Bịch,120000,0,120000,0,120000,0,120000,0,120000,0
0137-Kem đá cho bé GG Margot,Sản phẩm thường,Ăn Uống,4978245330137,4978245330137,Có,28000,38000,35000,50000,38000,40000,Gói(12),28000,0,28000,0,28000,0,28000,0,28000,0
1356-Kem que đá trái cây Poockin' Fruit ,Sản phẩm thường,Ăn Uống,4978245331356,4978245331356,Có,28000,37000,35000,50000,37000,40000,Gói(12),28000,2,28000,0,28000,0,28000,0,28000,0
Banh bông lan Kasuteira 6 miếng,Sản phẩm thường,Ăn Uống,4978498003000,4978498003000,Có,77000,90000,90000,120000,90000,90000,gói(8),77000,0,77000,0,77000,0,77000,0,77000,0
Gia vị rắc cơm trứng Marumiya 100g,Sản phẩm thường,Ăn Uống,4978574101125,4978574101125,Có,143512,150000,148000,175000,150000,155000,Lọ,143512,0,143512,0,143512,0,143512,0,143512,0
Gia vị rắc cơm vị mù tạt Wasabi Marumiya 100g,Sản phẩm thường,Ăn Uống,4978574101149,4978574101149,Có,143512,150000,148000,175000,150000,155000,Lọ,143512,0,143512,0,143512,0,143512,0,143512,0
Gia vị rắc cơm cá hồi Marumiya 100g,Sản phẩm thường,Ăn Uống,4978574102719,4978574102719,Có,130280,150000,148000,175000,150000,155000,Lọ,130280,0,130280,0,130280,0,130280,0,130280,0
Gia vị rắc cơm cá ngừ bào Marumiya 100g,Sản phẩm thường,Ăn Uống,4978574102733,4978574102733,Có,130280,140000,138000,175000,140000,142000,Lọ,130280,0,130280,0,130280,0,130280,0,130280,0
0077-Mì Soba 200g,Sản phẩm thường,Ăn Uống,4978977100077,4978977100077,Có,40000,47000,45000,40000,47000,50000,Gói(50),40000,0,40000,0,40000,0,40000,0,40000,0
Chocola Amabile,Sản phẩm thường,Ăn Uống,4979103308398,4979103308398,Có,120000,180000,180000,180000,180000,180000,hộp,120000,0,120000,0,120000,0,120000,0,120000,0
3366-Nước tương sốt mỳ Shirodashi 360ml,Sản phẩm thường,Ăn Uống,4979303033366,4979303033366,Có,100980,115000,110000,165000,115000,120000,Chai,100980,9,100980,0,100980,0,100980,0,100980,0
0391-Nước tương trắng trộn dầu oliu 150g ,Sản phẩm thường,Ăn Uống,4979303080391,4979303080391,Có,145530,160000,155000,70000,160000,165000,Chai,145530,9,145530,4,145530,1,145530,0,145530,0
0364-Nước tương trắng Kinkanyamashin 360ml,Sản phẩm thường,Ăn Uống,4979303110364,4979303110364,Có,86130,100000,95000,125000,100000,105000,Chai,86130,0,86130,0,86130,0,86130,0,86130,0
3000-Tương Miso đậu nành 500g,Sản phẩm thường,Ăn Uống,4979369133000,4979369133000,Có,0,,,150000,,,hộp,0,0,0,0,0,0,0,0,0,0
Trà ý dĩ Hatomugi túi lọc 24gói ,Sản phẩm thường,Ăn Uống,4979381600511,4979381600511,Có,135000,145000,140000,185000,145000,150000,Gói (40),135000,11,135000,1,135000,6,135000,0,135000,0
Trà lúa mạch hữu cơ túi lọc 20P,Sản phẩm thường,Ăn Uống,4979381600603,4979381600603,Có,119000,135000,130000,165000,135000,140000,Gói(30),119000,0,119000,0,119000,0,119000,0,119000,0
3665-Trà bồ công anh ,Sản phẩm thường,Ăn Uống,4979654023665,4979654023665,Có,130000,145000,140000,200000,145000,150000,Hộp(20),130000,0,130000,0,130000,0,130000,0,130000,0
5058-Trà đậu thanh kiếm bạc Yamamoto,Sản phẩm thường,Ăn Uống,4979654025058,4979654025058,Có,110000,125000,120000,180000,125000,130000,Hộp(20),110000,16,110000,11,110000,7,110000,0,110000,0
5560-Bột trà lúa non Yamamoto Kanpo 44 gói,Sản phẩm thường,Ăn Uống,4979654025560,4979654025560,Có,210000,225000,220000,300000,225000,230000,Hộp (20),210000,11,210000,17,210000,5,210000,0,210000,0
5720-Bột rau 44 gói x3g,Sản phẩm thường,Ăn Uống,4979654025720,4979654025720,Có,210000,225000,225000,300000,225000,230000,Hộp,210000,0,210000,0,210000,0,210000,0,210000,0
5959-Bột rau củ 44 gói,Sản phẩm thường,Ăn Uống,4979654025959,4979654025959,Có,220000,230000,230000,300000,230000,235000,Hộp,220000,0,220000,0,220000,0,220000,0,220000,0
6277-Trà cây ngưu bàng Yamamoto,Sản phẩm thường,Ăn Uống,4979654026277,4979654026277,Có,140000,155000,155000,250000,155000,160000,Hộp(20),140000,5,140000,0,140000,0,140000,0,140000,0
Trà giảm hấp thu đường Yamamoto Nhãn Đỏ (24 gói),Sản phẩm thường,Ăn Uống,4979654026499,4979654026499,Có,140000,160000,155000,220000,160000,165000,Hộp(20),140000,0,140000,0,140000,0,140000,0,140000,0
Trà Yamamoto giảm hấp thu chất béo nhãn đen (24 gói),Sản phẩm thường,Ăn Uống,4979654026666,4979654026666,Có,140000,160000,155000,220000,160000,165000,Hộp(20),140000,0,140000,0,140000,0,140000,0,140000,0
6703-Trà lợi sữa Yamakan ,Sản phẩm thường,Ăn Uống,4979654026703,4979654026703,Có,110000,125000,120000,180000,125000,130000,Hộp(20),110000,10,110000,6,110000,5,110000,0,110000,0
6840-Bột trà lúa non 56 gói ,Sản phẩm thường,Ăn Uống,4979654026840,4979654026840,Có,210000,250000,250000,350000,250000,255000,Hộp,210000,0,210000,0,210000,0,210000,0,210000,0
Bột lúa non xóa,Sản phẩm thường,Ăn Uống,4979654772,4979654772,Có,210000,220000,220000,350000,220000,230000,hộp,210000,0,210000,0,210000,0,210000,0,210000,0
181 Trà xanh Sencha 150g,Sản phẩm thường,Ăn Uống,4979769120181,4979769120181,Có,74300,90000,90000,120000,90000,90000,cái,74300,0,74300,0,74300,0,74300,0,74300,0
130 Bột trà xanh Matcha Uji 30g,Sản phẩm thường,Ăn Uống,4979769180130,4979769180130,Có,44200,55000,55000,75000,55000,52000,cái,44200,0,44200,0,44200,0,44200,0,44200,0
543 Bột trà xanh Funmatsucha Yanoen,Sản phẩm thường,Ăn Uống,4979769180543,4979769180543,Có,205040,215000,215000,280000,215000,190000,Gói,205040,0,205040,0,205040,0,205040,0,205040,0
Trà xanh gạo lứt Sencha Genmaicha 200g,Sản phẩm thường,Ăn Uống,4979769190306,4979769190306,Có,100620,120000,120000,140000,120000,115000,gói,100620,0,100620,0,100620,0,100620,0,100620,0
Trà gạo lứt Matcha Uji 200g,Sản phẩm thường,Ăn Uống,4979769191501,4979769191501,Có,85000,90000,90000,135000,90000,95000,cái,85000,0,85000,0,85000,0,85000,0,85000,0
Siro mật lá phong,Sản phẩm thường,Ăn Uống,49811117,49811117,Có,65000,75000,70000,20000,75000,77000,Chai( 8x5),65000,0,65000,0,65000,0,65000,0,65000,0
Nước xốt Chocola làm bánh,Sản phẩm thường,Ăn Uống,49811124,49811124,Có,65000,70000,70000,95000,70000,72000,chai,65000,0,65000,0,65000,0,65000,0,65000,0
Phô mai xé sữa,Sản phẩm thường,Ăn Uống,49839807,49839807,Có,52000,57000,57000,85000,57000,62000,Gói (12),52000,0,52000,0,52000,0,52000,0,52000,0
Phô mai xé xông khói ,Sản phẩm thường,Ăn Uống,49839821,49839821,Có,52000,57000,57000,85000,57000,62000,Gói (12),52000,0,52000,0,52000,0,52000,0,52000,0
3262-Sốt chấm Sandwiches vị bơ tỏi Verde,Sản phẩm thường,Ăn Uống,49843262,49843262,Có,57000,65000,65000,50000,65000,70000,Tuýp(8*3),57000,0,57000,0,57000,0,57000,0,57000,0
9315-Vitamin C Oromin,Sản phẩm thường,Ăn Uống,4987035089315,4987035089315,Có,24000,28000,26000,45000,28000,33000,Chai(5*10),24000,0,24000,0,24000,0,24000,0,24000,0
1919-Nước điện giải Pocari 2L ,Sản phẩm thường,Ăn Uống,4987035331919,4987035331919,Có,68000,75000,73000,100000,75000,80000,Chai(6),68000,0,68000,0,68000,0,68000,0,68000,0
2510-Nước điện giải Pocari 900ml,Sản phẩm thường,Ăn Uống,4987035332510,4987035332510,Có,35000,43000,40000,60000,43000,45000,Chai(12),35000,9,35000,3,35000,0,35000,0,35000,0
7218-Nước điện giải Pocari 1.5L ,Sản phẩm thường,Ăn Uống,4987035337218,4987035337218,Có,55000,67000,65000,90000,67000,70000,Chai(8),55000,21,55000,16,55000,18,55000,0,55000,0
Pocari Sweat gói lẻ,Sản phẩm thường,Ăn Uống,4987035338710,4987035338710,Có,0,,,40000,,,gói,0,0,0,0,0,2,0,0,0,0
Nước điện giải Pocari bột ,Sản phẩm thường,Ăn Uống,4987035338727,4987035338727,Có,125000,135000,130000,200000,135000,140000,Hộp(5x4),125000,35,125000,8,125000,10,125000,0,125000,0
Nước ép đào Sparkling có collagen làm đẹp da,Sản phẩm thường,Ăn Uống,4987156814766,4987156814766,Có,36000,40000,40000,60000,40000,42000,Chai,36000,0,36000,0,36000,0,36000,0,36000,0
Nước trái cây Wakado,Sản phẩm thường,Ăn Uống,4987244153036,4987244153036,Có,25000,50000,50000,35000,50000,50000,Hộp,25000,0,25000,0,25000,0,25000,0,25000,0
Viên rau khoai lang Wakoko 5 tháng,Sản phẩm thường,Ăn Uống,4987244170330,4987244170330,Có,30000,30000,30000,45000,30000,30000,bịch,30000,0,30000,0,30000,0,30000,0,30000,0
3019-Vitamin D chai lẻ,Sản phẩm thường,Ăn Uống,4987306003019,4987306003019,Có,27000,32000,30000,45000,32000,35000,Chai(5*10),27000,0,27000,0,27000,0,27000,0,27000,0
Vitamin D ( block),Sản phẩm thường,Ăn Uống,4987306003026,4987306003026,Có,290000,310000,310000,370000,310000,320000,Block (5x10),290000,0,290000,0,290000,0,290000,0,290000,0
Trà thảo mộc Showa cho bà bầu,Sản phẩm thường,Ăn Uống,4987351521117,4987351521117,Có,165000,175000,170000,210000,175000,180000,Hộp(20),165000,0,165000,0,165000,3,165000,0,165000,0
Trà Rooibos 100 gói,Sản phẩm thường,Ăn Uống,4987656120329,4987656120329,Có,130000,145000,145000,220000,145000,150000,Hộp ,130000,0,130000,0,130000,0,130000,0,130000,0
Xúc xích phô mai cá,Sản phẩm thường,Ăn Uống,4989510802297,4989510802297,Có,85000,110000,110000,130000,110000,110000,bịch (10),85000,0,85000,0,85000,0,85000,0,85000,0
3348-Xúc xích phô mai cá tuyết vị cay (đỏ),Sản phẩm thường,Ăn Uống,4989510803348,4989510803348,Có,100000,107000,105000,140000,107000,110000,bịch (10),100000,23,100000,16,100000,19,100000,0,100000,0
3355-Xúc xích pho mai cá tuyết 8 cây/gói,Sản phẩm thường,Ăn Uống,4989510803355,4989510803355,Có,100000,107000,105000,140000,107000,110000,Bịch,100000,13,100000,10,100000,7,100000,0,100000,0
1030-Mứt cam Royal 400g,Sản phẩm thường,Ăn Uống,5707446541030,5707446541030,Có,80000,90000,90000,150000,90000,92000,Hộp,80000,0,80000,0,80000,0,80000,0,80000,0
0038-Mứt cam Classic 750g,Sản phẩm thường,Ăn Uống,5707446590038,5707446590038,Có,110000,120000,120000,180000,120000,125000,Lọ,110000,0,110000,0,110000,0,110000,0,110000,0
Bột rau củ + trái cây organic Nagai (bịch 30 gói),Sản phẩm thường,Ăn Uống,5787,5787,Có,0,,,250000,,,Bịch,0,0,0,0,0,0,0,0,0,0
Nước điện giải Izumio 200ml,Sản phẩm thường,Ăn Uống,58954,58954,Có,70833,75000,75000,100000,75000,78000,Gói(48),70833,196,70833,12,70833,59,70833,0,70833,0
Tương Miso hũ ,Sản phẩm thường,Ăn Uống,7388,7388,Có,15000,25000,25000,45000,25000,26000,Hũ,15000,0,15000,0,15000,0,15000,0,15000,0
9654-Trà lá dâu tằm ,Sản phẩm thường,Ăn Uống,789654,789654,Có,134000,145000,145000,140000,145000,150000,Gói,134000,1,134000,1,134000,0,134000,0,134000,0
2369-Súp cà chua Kumamoto,Sản phẩm thường,Ăn Uống,852369,852369,Có,123000,130000,130000,180000,130000,135000,Gói,123000,0,123000,0,123000,0,123000,0,123000,0
Bia Heniken BOM 5L,Sản phẩm thường,Ăn Uống,8712000025649,8712000025649,Có,440000,460000,460000,550000,460000,465000,Bình,440000,0,440000,0,440000,0,440000,0,440000,0
3054-Hạt nêm bò 100g CJ,Sản phẩm thường,Ăn Uống,8801007243054,8801007243054,Có,49000,53000,50000,70000,53000,55000,Gói(10x8),49000,19,49000,48,49000,28,49000,0,49000,0
Hạt nêm bò 96g,Sản phẩm thường,Ăn Uống,8801007270562,8801007270562,Có,57000,60000,59000,75000,60000,62000,gói ( 40),57000,3,57000,11,57000,39,57000,0,57000,0
7223-Hạt nêm bò rau củ Daesang 120g,Sản phẩm thường,Ăn Uống,8801052137223,8801052137223,Có,45000,55000,52000,70000,55000,57000,Gói(6x5),45000,3,45000,0,45000,15,45000,0,45000,0
836 Nước xốt mè rang Yamamori 500ml,Sản phẩm thường,Ăn Uống,8851639001836,8851639001836,Có,93500,100000,100000,120000,100000,102000,Chai,93500,0,93500,0,93500,0,93500,0,93500,0
055 Nước xốt mè rang Yamamori 220ml,Sản phẩm thường,Ăn Uống,8851639002055,8851639002055,Có,51040,54000,53000,70000,54000,55000,Chai,51040,0,51040,0,51040,0,51040,0,51040,0
Quả sung sấy Organic Sun Dried Smyrna Figs 1.13kg,Sản phẩm thường,Ăn Uống,889896101356,889896101356,Có,390000,410000,410000,500000,410000,415000,gói,390000,0,390000,0,390000,0,390000,0,390000,0
Nước suối aquaFina,Sản phẩm thường,Ăn Uống,8934588063053,8934588063053,Có,3524,4500,4500,8000,4500,5000,chai,3524,172,3524,75,3524,7,3524,0,3524,0
